    9    1  500    1.00
   1.1983e+01   0.0000e+00  -2.2436e+00
   1.1982e+01   1.5063e-01  -2.2436e+00
   1.1979e+01   3.0123e-01  -2.2436e+00
   1.1974e+01   4.5178e-01  -2.2436e+00
   1.1968e+01   6.0227e-01  -2.2436e+00
   1.1959e+01   7.5265e-01  -2.2436e+00
   1.1949e+01   9.0292e-01  -2.2436e+00
   1.1936e+01   1.0530e+00  -2.2436e+00
   1.1922e+01   1.2030e+00  -2.2436e+00
   1.1906e+01   1.3528e+00  -2.2436e+00
   1.1888e+01   1.5023e+00  -2.2436e+00
   1.1868e+01   1.6516e+00  -2.2436e+00
   1.1846e+01   1.8007e+00  -2.2436e+00
   1.1823e+01   1.9495e+00  -2.2436e+00
   1.1797e+01   2.0979e+00  -2.2436e+00
   1.1770e+01   2.2460e+00  -2.2436e+00
   1.1741e+01   2.3938e+00  -2.2436e+00
   1.1710e+01   2.5412e+00  -2.2436e+00
   1.1677e+01   2.6882e+00  -2.2436e+00
   1.1642e+01   2.8348e+00  -2.2436e+00
   1.1605e+01   2.9809e+00  -2.2436e+00
   1.1567e+01   3.1265e+00  -2.2436e+00
   1.1527e+01   3.2716e+00  -2.2436e+00
   1.1485e+01   3.4163e+00  -2.2436e+00
   1.1441e+01   3.5604e+00  -2.2436e+00
   1.1395e+01   3.7039e+00  -2.2436e+00
   1.1347e+01   3.8468e+00  -2.2436e+00
   1.1298e+01   3.9891e+00  -2.2436e+00
   1.1247e+01   4.1308e+00  -2.2436e+00
   1.1194e+01   4.2718e+00  -2.2436e+00
   1.1139e+01   4.4122e+00  -2.2436e+00
   1.1083e+01   4.5519e+00  -2.2436e+00
   1.1025e+01   4.6908e+00  -2.2436e+00
   1.0965e+01   4.8290e+00  -2.2436e+00
   1.0903e+01   4.9664e+00  -2.2436e+00
   1.0840e+01   5.1031e+00  -2.2436e+00
   1.0775e+01   5.2389e+00  -2.2436e+00
   1.0708e+01   5.3739e+00  -2.2436e+00
   1.0639e+01   5.5080e+00  -2.2436e+00
   1.0569e+01   5.6413e+00  -2.2436e+00
   1.0497e+01   5.7737e+00  -2.2436e+00
   1.0424e+01   5.9051e+00  -2.2436e+00
   1.0349e+01   6.0357e+00  -2.2436e+00
   1.0272e+01   6.1652e+00  -2.2436e+00
   1.0193e+01   6.2938e+00  -2.2436e+00
   1.0113e+01   6.4214e+00  -2.2436e+00
   1.0032e+01   6.5480e+00  -2.2436e+00
   9.9484e+00   6.6735e+00  -2.2436e+00
   9.8635e+00   6.7980e+00  -2.2436e+00
   9.7772e+00   6.9214e+00  -2.2436e+00
   9.6892e+00   7.0437e+00  -2.2436e+00
   9.5998e+00   7.1649e+00  -2.2436e+00
   9.5088e+00   7.2850e+00  -2.2436e+00
   9.4163e+00   7.4039e+00  -2.2436e+00
   9.3224e+00   7.5216e+00  -2.2436e+00
   9.2269e+00   7.6381e+00  -2.2436e+00
   9.1300e+00   7.7535e+00  -2.2436e+00
   9.0317e+00   7.8675e+00  -2.2436e+00
   8.9319e+00   7.9804e+00  -2.2436e+00
   8.8307e+00   8.0920e+00  -2.2436e+00
   8.7281e+00   8.2023e+00  -2.2436e+00
   8.6242e+00   8.3113e+00  -2.2436e+00
   8.5188e+00   8.4189e+00  -2.2436e+00
   8.4121e+00   8.5253e+00  -2.2436e+00
   8.3041e+00   8.6303e+00  -2.2436e+00
   8.1948e+00   8.7339e+00  -2.2436e+00
   8.0842e+00   8.8361e+00  -2.2436e+00
   7.9723e+00   8.9370e+00  -2.2436e+00
   7.8591e+00   9.0364e+00  -2.2436e+00
   7.7447e+00   9.1344e+00  -2.2436e+00
   7.6291e+00   9.2309e+00  -2.2436e+00
   7.5123e+00   9.3260e+00  -2.2436e+00
   7.3943e+00   9.4196e+00  -2.2436e+00
   7.2751e+00   9.5117e+00  -2.2436e+00
   7.1547e+00   9.6023e+00  -2.2436e+00
   7.0333e+00   9.6914e+00  -2.2436e+00
   6.9107e+00   9.7789e+00  -2.2436e+00
   6.7870e+00   9.8649e+00  -2.2436e+00
   6.6623e+00   9.9493e+00  -2.2436e+00
   6.5365e+00   1.0032e+01  -2.2436e+00
   6.4096e+00   1.0113e+01  -2.2436e+00
   6.2818e+00   1.0193e+01  -2.2436e+00
   6.1529e+00   1.0271e+01  -2.2436e+00
   6.0231e+00   1.0348e+01  -2.2436e+00
   5.8924e+00   1.0422e+01  -2.2436e+00
   5.7607e+00   1.0495e+01  -2.2436e+00
   5.6281e+00   1.0567e+01  -2.2436e+00
   5.4946e+00   1.0637e+01  -2.2436e+00
   5.3602e+00   1.0705e+01  -2.2436e+00
   5.2250e+00   1.0771e+01  -2.2436e+00
   5.0890e+00   1.0836e+01  -2.2436e+00
   4.9521e+00   1.0899e+01  -2.2436e+00
   4.8145e+00   1.0960e+01  -2.2436e+00
   4.6761e+00   1.1019e+01  -2.2436e+00
   4.5370e+00   1.1077e+01  -2.2436e+00
   4.3972e+00   1.1133e+01  -2.2436e+00
   4.2566e+00   1.1187e+01  -2.2436e+00
   4.1155e+00   1.1240e+01  -2.2436e+00
   3.9736e+00   1.1291e+01  -2.2436e+00
   3.8311e+00   1.1339e+01  -2.2436e+00
   3.6880e+00   1.1387e+01  -2.2436e+00
   3.5444e+00   1.1432e+01  -2.2436e+00
   3.4002e+00   1.1475e+01  -2.2436e+00
   3.2554e+00   1.1517e+01  -2.2436e+00
   3.1101e+00   1.1557e+01  -2.2436e+00
   2.9644e+00   1.1595e+01  -2.2436e+00
   2.8182e+00   1.1631e+01  -2.2436e+00
   2.6715e+00   1.1665e+01  -2.2436e+00
   2.5244e+00   1.1698e+01  -2.2436e+00
   2.3769e+00   1.1728e+01  -2.2436e+00
   2.2290e+00   1.1757e+01  -2.2436e+00
   2.0808e+00   1.1784e+01  -2.2436e+00
   1.9323e+00   1.1809e+01  -2.2436e+00
   1.7835e+00   1.1832e+01  -2.2436e+00
   1.6343e+00   1.1853e+01  -2.2436e+00
   1.4850e+00   1.1873e+01  -2.2436e+00
   1.3353e+00   1.1890e+01  -2.2436e+00
   1.1855e+00   1.1906e+01  -2.2436e+00
   1.0355e+00   1.1920e+01  -2.2436e+00
   8.8537e-01   1.1931e+01  -2.2436e+00
   7.3507e-01   1.1941e+01  -2.2436e+00
   5.8465e-01   1.1949e+01  -2.2436e+00
