    9    1  500    1.00
   1.6960e+00   5.3000e-03   5.4250e+00
   1.6959e+00   2.6654e-02   5.4251e+00
   1.6955e+00   4.8005e-02   5.4252e+00
   1.6948e+00   6.9350e-02   5.4253e+00
   1.6938e+00   9.0684e-02   5.4254e+00
   1.6926e+00   1.1200e-01   5.4255e+00
   1.6912e+00   1.3331e-01   5.4257e+00
   1.6894e+00   1.5459e-01   5.4258e+00
   1.6874e+00   1.7585e-01   5.4259e+00
   1.6851e+00   1.9708e-01   5.4260e+00
   1.6826e+00   2.1829e-01   5.4261e+00
   1.6798e+00   2.3945e-01   5.4262e+00
   1.6767e+00   2.6059e-01   5.4263e+00
   1.6733e+00   2.8168e-01   5.4264e+00
   1.6697e+00   3.0272e-01   5.4265e+00
   1.6658e+00   3.2372e-01   5.4266e+00
   1.6617e+00   3.4467e-01   5.4267e+00
   1.6573e+00   3.6557e-01   5.4268e+00
   1.6526e+00   3.8641e-01   5.4269e+00
   1.6477e+00   4.0719e-01   5.4270e+00
   1.6425e+00   4.2790e-01   5.4271e+00
   1.6371e+00   4.4855e-01   5.4272e+00
   1.6313e+00   4.6912e-01   5.4273e+00
   1.6254e+00   4.8963e-01   5.4274e+00
   1.6191e+00   5.1005e-01   5.4275e+00
   1.6127e+00   5.3040e-01   5.4276e+00
   1.6059e+00   5.5067e-01   5.4277e+00
   1.5989e+00   5.7084e-01   5.4278e+00
   1.5917e+00   5.9093e-01   5.4279e+00
   1.5842e+00   6.1092e-01   5.4280e+00
   1.5764e+00   6.3082e-01   5.4281e+00
   1.5684e+00   6.5062e-01   5.4282e+00
   1.5602e+00   6.7032e-01   5.4283e+00
   1.5517e+00   6.8991e-01   5.4284e+00
   1.5429e+00   7.0939e-01   5.4285e+00
   1.5339e+00   7.2876e-01   5.4286e+00
   1.5247e+00   7.4802e-01   5.4287e+00
   1.5152e+00   7.6716e-01   5.4288e+00
   1.5055e+00   7.8618e-01   5.4289e+00
   1.4956e+00   8.0507e-01   5.4290e+00
   1.4854e+00   8.2384e-01   5.4291e+00
   1.4750e+00   8.4248e-01   5.4292e+00
   1.4643e+00   8.6098e-01   5.4293e+00
   1.4534e+00   8.7935e-01   5.4294e+00
   1.4423e+00   8.9758e-01   5.4295e+00
   1.4309e+00   9.1567e-01   5.4296e+00
   1.4194e+00   9.3362e-01   5.4297e+00
   1.4076e+00   9.5142e-01   5.4297e+00
   1.3955e+00   9.6906e-01   5.4298e+00
   1.3833e+00   9.8656e-01   5.4299e+00
   1.3708e+00   1.0039e+00   5.4300e+00
   1.3582e+00   1.0211e+00   5.4301e+00
   1.3453e+00   1.0381e+00   5.4302e+00
   1.3321e+00   1.0550e+00   5.4303e+00
   1.3188e+00   1.0716e+00   5.4303e+00
   1.3053e+00   1.0882e+00   5.4304e+00
   1.2916e+00   1.1045e+00   5.4305e+00
   1.2776e+00   1.1207e+00   5.4306e+00
   1.2635e+00   1.1367e+00   5.4307e+00
   1.2491e+00   1.1525e+00   5.4307e+00
   1.2346e+00   1.1681e+00   5.4308e+00
   1.2198e+00   1.1836e+00   5.4309e+00
   1.2049e+00   1.1989e+00   5.4310e+00
   1.1898e+00   1.2139e+00   5.4311e+00
   1.1745e+00   1.2288e+00   5.4311e+00
   1.1590e+00   1.2435e+00   5.4312e+00
   1.1433e+00   1.2580e+00   5.4313e+00
   1.1274e+00   1.2723e+00   5.4313e+00
   1.1114e+00   1.2864e+00   5.4314e+00
   1.0952e+00   1.3003e+00   5.4315e+00
   1.0788e+00   1.3140e+00   5.4316e+00
   1.0622e+00   1.3275e+00   5.4316e+00
   1.0455e+00   1.3407e+00   5.4317e+00
   1.0286e+00   1.3538e+00   5.4318e+00
   1.0115e+00   1.3666e+00   5.4318e+00
   9.9429e-01   1.3793e+00   5.4319e+00
   9.7691e-01   1.3917e+00   5.4319e+00
   9.5938e-01   1.4039e+00   5.4320e+00
   9.4169e-01   1.4158e+00   5.4321e+00
   9.2386e-01   1.4276e+00   5.4321e+00
   9.0588e-01   1.4391e+00   5.4322e+00
   8.8775e-01   1.4504e+00   5.4322e+00
   8.6948e-01   1.4614e+00   5.4323e+00
   8.5108e-01   1.4723e+00   5.4323e+00
   8.3254e-01   1.4829e+00   5.4324e+00
   8.1387e-01   1.4932e+00   5.4325e+00
   7.9507e-01   1.5034e+00   5.4325e+00
   7.7615e-01   1.5133e+00   5.4326e+00
   7.5710e-01   1.5229e+00   5.4326e+00
   7.3793e-01   1.5323e+00   5.4326e+00
   7.1864e-01   1.5415e+00   5.4327e+00
   6.9924e-01   1.5504e+00   5.4327e+00
   6.7973e-01   1.5591e+00   5.4328e+00
   6.6011e-01   1.5675e+00   5.4328e+00
