    9    1  500    1.00
   3.9431e+00   0.0000e+00   7.5637e+00
   3.9428e+00   4.9648e-02   7.5637e+00
   3.9418e+00   9.9289e-02   7.5637e+00
   3.9403e+00   1.4891e-01   7.5637e+00
   3.9381e+00   1.9852e-01   7.5637e+00
   3.9353e+00   2.4808e-01   7.5637e+00
   3.9319e+00   2.9762e-01   7.5637e+00
   3.9278e+00   3.4710e-01   7.5637e+00
   3.9231e+00   3.9653e-01   7.5637e+00
   3.9178e+00   4.4589e-01   7.5637e+00
   3.9119e+00   4.9519e-01   7.5637e+00
   3.9053e+00   5.4440e-01   7.5637e+00
   3.8982e+00   5.9353e-01   7.5637e+00
   3.8904e+00   6.4257e-01   7.5637e+00
   3.8820e+00   6.9150e-01   7.5637e+00
   3.8730e+00   7.4033e-01   7.5637e+00
   3.8633e+00   7.8903e-01   7.5637e+00
   3.8531e+00   8.3761e-01   7.5637e+00
   3.8423e+00   8.8606e-01   7.5637e+00
   3.8308e+00   9.3437e-01   7.5637e+00
   3.8187e+00   9.8253e-01   7.5637e+00
   3.8061e+00   1.0305e+00   7.5637e+00
   3.7928e+00   1.0784e+00   7.5637e+00
   3.7789e+00   1.1260e+00   7.5637e+00
   3.7644e+00   1.1735e+00   7.5637e+00
   3.7493e+00   1.2208e+00   7.5637e+00
   3.7337e+00   1.2680e+00   7.5637e+00
   3.7174e+00   1.3149e+00   7.5637e+00
   3.7006e+00   1.3616e+00   7.5637e+00
   3.6831e+00   1.4081e+00   7.5637e+00
   3.6651e+00   1.4543e+00   7.5637e+00
   3.6465e+00   1.5004e+00   7.5637e+00
   3.6273e+00   1.5461e+00   7.5637e+00
   3.6076e+00   1.5917e+00   7.5637e+00
   3.5872e+00   1.6370e+00   7.5637e+00
   3.5663e+00   1.6820e+00   7.5637e+00
   3.5449e+00   1.7268e+00   7.5637e+00
   3.5229e+00   1.7713e+00   7.5637e+00
   3.5003e+00   1.8155e+00   7.5637e+00
   3.4771e+00   1.8594e+00   7.5637e+00
   3.4534e+00   1.9031e+00   7.5637e+00
   3.4292e+00   1.9464e+00   7.5637e+00
   3.4044e+00   1.9894e+00   7.5637e+00
   3.3791e+00   2.0321e+00   7.5637e+00
   3.3533e+00   2.0745e+00   7.5637e+00
   3.3269e+00   2.1166e+00   7.5637e+00
   3.3000e+00   2.1583e+00   7.5637e+00
   3.2725e+00   2.1997e+00   7.5637e+00
   3.2446e+00   2.2407e+00   7.5637e+00
   3.2161e+00   2.2814e+00   7.5637e+00
   3.1871e+00   2.3217e+00   7.5637e+00
   3.1576e+00   2.3617e+00   7.5637e+00
   3.1276e+00   2.4012e+00   7.5637e+00
   3.0972e+00   2.4404e+00   7.5637e+00
   3.0662e+00   2.4792e+00   7.5637e+00
   3.0347e+00   2.5176e+00   7.5637e+00
   3.0028e+00   2.5556e+00   7.5637e+00
   2.9704e+00   2.5932e+00   7.5637e+00
   2.9375e+00   2.6304e+00   7.5637e+00
   2.9041e+00   2.6672e+00   7.5637e+00
   2.8703e+00   2.7036e+00   7.5637e+00
   2.8360e+00   2.7395e+00   7.5637e+00
   2.8013e+00   2.7750e+00   7.5637e+00
   2.7662e+00   2.8100e+00   7.5637e+00
   2.7306e+00   2.8447e+00   7.5637e+00
   2.6945e+00   2.8788e+00   7.5637e+00
   2.6581e+00   2.9125e+00   7.5637e+00
   2.6212e+00   2.9457e+00   7.5637e+00
   2.5839e+00   2.9785e+00   7.5637e+00
   2.5462e+00   3.0108e+00   7.5637e+00
   2.5081e+00   3.0426e+00   7.5637e+00
   2.4696e+00   3.0740e+00   7.5637e+00
   2.4307e+00   3.1048e+00   7.5637e+00
   2.3914e+00   3.1352e+00   7.5637e+00
   2.3517e+00   3.1650e+00   7.5637e+00
   2.3117e+00   3.1944e+00   7.5637e+00
   2.2713e+00   3.2233e+00   7.5637e+00
   2.2305e+00   3.2516e+00   7.5637e+00
   2.1894e+00   3.2794e+00   7.5637e+00
   2.1479e+00   3.3067e+00   7.5637e+00
   2.1061e+00   3.3335e+00   7.5637e+00
   2.0640e+00   3.3598e+00   7.5637e+00
   2.0215e+00   3.3855e+00   7.5637e+00
   1.9787e+00   3.4107e+00   7.5637e+00
   1.9356e+00   3.4353e+00   7.5637e+00
   1.8922e+00   3.4594e+00   7.5637e+00
   1.8485e+00   3.4830e+00   7.5637e+00
   1.8045e+00   3.5060e+00   7.5637e+00
   1.7602e+00   3.5284e+00   7.5637e+00
   1.7156e+00   3.5503e+00   7.5637e+00
   1.6708e+00   3.5716e+00   7.5637e+00
   1.6257e+00   3.5924e+00   7.5637e+00
   1.5803e+00   3.6126e+00   7.5637e+00
   1.5347e+00   3.6322e+00   7.5637e+00
   1.4889e+00   3.6512e+00   7.5637e+00
